timestamp,condition_id,market_name,price,current_price,volume_24hr,liquidity
2025-07-21T11:14:08.071844,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.99,0.915,4381617.075538006,105830.5701
2025-07-22T11:14:08.071855,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.9634819,0.915,4381617.075538006,105830.5701
2025-07-23T11:14:08.071857,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.95690405,0.915,4381617.075538006,105830.5701
2025-07-24T11:14:08.071859,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.99,0.915,4381617.075538006,105830.5701
2025-07-25T11:14:08.071861,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.99,0.915,4381617.075538006,105830.5701
2025-07-26T11:14:08.071863,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.99,0.915,4381617.075538006,105830.5701
2025-07-27T11:14:08.071864,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.9792965,0.915,4381617.075538006,105830.5701
2025-07-28T11:14:08.071866,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.9722642,0.915,4381617.075538006,105830.5701
2025-07-29T11:14:08.071868,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.9622769,0.915,4381617.075538006,105830.5701
2025-07-30T11:14:08.071870,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.96152127,0.915,4381617.075538006,105830.5701
2025-07-31T11:14:08.071871,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.9283229,0.915,4381617.075538006,105830.5701
2025-08-01T11:14:08.071873,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.892117,0.915,4381617.075538006,105830.5701
2025-08-02T11:14:08.071875,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.88645107,0.915,4381617.075538006,105830.5701
2025-08-03T11:14:08.071876,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.8955183,0.915,4381617.075538006,105830.5701
2025-08-04T11:14:08.071878,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.8729589,0.915,4381617.075538006,105830.5701
2025-08-05T11:14:08.071880,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.92309576,0.915,4381617.075538006,105830.5701
2025-08-06T11:14:08.071881,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.92135596,0.915,4381617.075538006,105830.5701
2025-08-07T11:14:08.071883,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.9227702,0.915,4381617.075538006,105830.5701
2025-08-08T11:14:08.071885,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.9059474,0.915,4381617.075538006,105830.5701
2025-08-09T11:14:08.071886,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.8939788,0.915,4381617.075538006,105830.5701
2025-08-10T11:14:08.071888,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.8647864,0.915,4381617.075538006,105830.5701
2025-08-11T11:14:08.071890,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.95303243,0.915,4381617.075538006,105830.5701
2025-08-12T11:14:08.071891,0x250c1689f275f8123a012fef3bd87505d573c82f02de694eb968b762ec21b4d5,Spurs vs. Clippers,0.97119546,0.915,4381617.075538006,105830.5701
