timestamp,condition_id,market_name,price,current_price,volume_24hr,liquidity
2025-07-21T11:01:38.050631,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.01,0.0005,2006027.464826002,1305236.76836
2025-07-22T11:01:38.050639,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.01,0.0005,2006027.464826002,1305236.76836
2025-07-23T11:01:38.050641,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.01,0.0005,2006027.464826002,1305236.76836
2025-07-24T11:01:38.050643,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.09246911,0.0005,2006027.464826002,1305236.76836
2025-07-25T11:01:38.050644,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.065014854,0.0005,2006027.464826002,1305236.76836
2025-07-26T11:01:38.050645,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.04824862,0.0005,2006027.464826002,1305236.76836
2025-07-27T11:01:38.050647,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.01,0.0005,2006027.464826002,1305236.76836
2025-07-28T11:01:38.050648,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.01,0.0005,2006027.464826002,1305236.76836
2025-07-29T11:01:38.050650,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.029788941,0.0005,2006027.464826002,1305236.76836
2025-07-30T11:01:38.050651,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.01,0.0005,2006027.464826002,1305236.76836
2025-07-31T11:01:38.050653,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.0426898,0.0005,2006027.464826002,1305236.76836
2025-08-01T11:01:38.050654,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.091587186,0.0005,2006027.464826002,1305236.76836
2025-08-02T11:01:38.050655,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.0492999,0.0005,2006027.464826002,1305236.76836
2025-08-03T11:01:38.050657,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.10690125,0.0005,2006027.464826002,1305236.76836
2025-08-04T11:01:38.050658,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.08396395,0.0005,2006027.464826002,1305236.76836
2025-08-05T11:01:38.050660,0x40b063d0ec332f54c6c9e34bab277c88b155be8ba240c8d934f212ccf66d62ab,Suns vs. Hornets,0.024492074,0.0005,2006027.464826002,1305236.76836
