timestamp,condition_id,market_name,price,current_price,volume_24hr,liquidity
2025-07-21T11:14:09.448557,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.55364335,0.685,2586706.513857002,503858.8098
2025-07-22T11:14:09.448567,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.6045376,0.685,2586706.513857002,503858.8098
2025-07-23T11:14:09.448569,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.5938217,0.685,2586706.513857002,503858.8098
2025-07-24T11:14:09.448570,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.56326354,0.685,2586706.513857002,503858.8098
2025-07-25T11:14:09.448572,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.5778187,0.685,2586706.513857002,503858.8098
2025-07-26T11:14:09.448574,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.6025842,0.685,2586706.513857002,503858.8098
2025-07-27T11:14:09.448576,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.5904886,0.685,2586706.513857002,503858.8098
2025-07-28T11:14:09.448578,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.5244353,0.685,2586706.513857002,503858.8098
2025-07-29T11:14:09.448580,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.5438899,0.685,2586706.513857002,503858.8098
2025-07-30T11:14:09.448582,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.58120656,0.685,2586706.513857002,503858.8098
2025-07-31T11:14:09.448583,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.5890689,0.685,2586706.513857002,503858.8098
2025-08-01T11:14:09.448585,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.58191633,0.685,2586706.513857002,503858.8098
2025-08-02T11:14:09.448587,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.59206855,0.685,2586706.513857002,503858.8098
2025-08-03T11:14:09.448589,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.6176715,0.685,2586706.513857002,503858.8098
2025-08-04T11:14:09.448591,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.71132267,0.685,2586706.513857002,503858.8098
2025-08-05T11:14:09.448592,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7067213,0.685,2586706.513857002,503858.8098
2025-08-06T11:14:09.448594,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.69784564,0.685,2586706.513857002,503858.8098
2025-08-07T11:14:09.448596,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7111386,0.685,2586706.513857002,503858.8098
2025-08-08T11:14:09.448597,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.721229,0.685,2586706.513857002,503858.8098
2025-08-09T11:14:09.448599,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7211389,0.685,2586706.513857002,503858.8098
2025-08-10T11:14:09.448601,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7167747,0.685,2586706.513857002,503858.8098
2025-08-11T11:14:09.448603,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7076012,0.685,2586706.513857002,503858.8098
2025-08-12T11:14:09.448604,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.72808814,0.685,2586706.513857002,503858.8098
2025-08-13T11:14:09.448606,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7218197,0.685,2586706.513857002,503858.8098
2025-08-14T11:14:09.448608,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7058675,0.685,2586706.513857002,503858.8098
2025-08-15T11:14:09.448610,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7137516,0.685,2586706.513857002,503858.8098
2025-08-16T11:14:09.448611,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.73623455,0.685,2586706.513857002,503858.8098
2025-08-17T11:14:09.448613,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7326442,0.685,2586706.513857002,503858.8098
2025-08-18T11:14:09.448615,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7116352,0.685,2586706.513857002,503858.8098
2025-08-19T11:14:09.448617,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7284211,0.685,2586706.513857002,503858.8098
2025-08-20T11:14:09.448618,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7493787,0.685,2586706.513857002,503858.8098
2025-08-21T11:14:09.448620,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.7433533,0.685,2586706.513857002,503858.8098
2025-08-22T11:14:09.448622,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.760357,0.685,2586706.513857002,503858.8098
2025-08-23T11:14:09.448623,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.71650404,0.685,2586706.513857002,503858.8098
2025-08-24T11:14:09.448625,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.70735335,0.685,2586706.513857002,503858.8098
2025-08-25T11:14:09.448627,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.6851089,0.685,2586706.513857002,503858.8098
2025-08-26T11:14:09.448629,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.6791478,0.685,2586706.513857002,503858.8098
2025-08-27T11:14:09.448630,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.70812005,0.685,2586706.513857002,503858.8098
2025-08-28T11:14:09.448632,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.6933775,0.685,2586706.513857002,503858.8098
2025-08-29T11:14:09.448634,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.70232886,0.685,2586706.513857002,503858.8098
