timestamp,condition_id,market_name,price,current_price,volume_24hr,liquidity
2025-07-21T11:01:37.357172,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.54556096,0.675,2562135.1051010024,566280.439
2025-07-22T11:01:37.357180,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.59611344,0.675,2562135.1051010024,566280.439
2025-07-23T11:01:37.357182,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.5851646,0.675,2562135.1051010024,566280.439
2025-07-24T11:01:37.357184,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.55439925,0.675,2562135.1051010024,566280.439
2025-07-25T11:01:37.357185,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.56875825,0.675,2562135.1051010024,566280.439
2025-07-26T11:01:37.357187,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.5933696,0.675,2562135.1051010024,566280.439
2025-07-27T11:01:37.357188,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.58115685,0.675,2562135.1051010024,566280.439
2025-07-28T11:01:37.357189,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.516355,0.675,2562135.1051010024,566280.439
2025-07-29T11:01:37.357191,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.53543377,0.675,2562135.1051010024,566280.439
2025-07-30T11:01:37.357192,0x6d0e09d0f04572d9b1adad84703458b0297bc5603b69dccbde93147ee4443246,US forces enter Iran by April 30?,0.572466,0.675,2562135.1051010024,566280.439
